dhiscodeset_id,code_set_nm,lamis_id,dhis_id,description
2122,FACILITY,2158,F9i6meaQlx9,kn Walawa Health Centre
2123,FACILITY,2159,I27xZsBO5Z1,kn Society for Women and Aids in Africa Nigeria CSO (Kano)
2124,FACILITY,2160,LwJpbrVsVnj,kn Madachi Health Post
2125,FACILITY,2161,pp3IRdU8aLO,kn Rano Dawaki Health Clinic
2126,FACILITY,2162,VLRRx1qLnyF,kn Rano General Hospital
2127,FACILITY,2163,O2PyZo3oPnC,kn Rurum Health Centre
2128,FACILITY,2164,qLidJUDKSzh,kn Saji Health Centre
2129,FACILITY,2165,U4Ww2mMJAk1,kn Tabobi Health Post
2130,FACILITY,2166,vSSAuelW2ve,kn Taitai Health Centre
2131,FACILITY,2167,C0jFQT0ubP9,kn Yalwa Health Post (RAN)
2132,FACILITY,2168,m7mQFPArtgv,kn Yelwa Primary Health centre
2133,FACILITY,2169,cYgQaSJ3Y4L,kn Rimin Gado Comprehensive Health Centre
2134,FACILITY,2170,ZvqdAoSwHuA,kn Barbarji Health Post
2135,FACILITY,2171,rfkmF8hqGQC,kn Bari Model Primary Health Centre
2136,FACILITY,2172,qP9xd9PIvNI,kn Beli Basic Health Centre
2137,FACILITY,2173,U1BuQFICBFX,kn Falgore Primary Health Centre (Rogo)
2138,FACILITY,2174,iaI2ccWGufK,kn Fultan Basic Health Clinic
2139,FACILITY,2175,QjfOI4jf62S,kn Gwangwan Health Post
2140,FACILITY,2176,I0LWaU0pwJz,kn Kaleku Health Centre
2141,FACILITY,2177,CJN6swKZ5tL,kn Rogo General Hospital
2142,FACILITY,2178,JONtm6j24lq,kn Rogo Tsohuwar Health Post
2143,FACILITY,2179,ockTe3r85S0,kn Sabon Layin Haro Health Post
2144,FACILITY,2180,jVfAVMpCT8m,kn Sundu Health Centre
2145,FACILITY,2181,Yae2obF5313,kn Unguwar Malan Health Centre
2146,FACILITY,2182,Xqr71Gz63nN,kn Zarewa Basic Health Centre
2147,FACILITY,2183,trVkWluNOSJ,kn Zoza Health Post
2148,FACILITY,2184,LpYsscUjena,kn Shanono Primary Health Care centre
2149,FACILITY,2185,vgAjG6SjlbY,kn Faruruwa Basic Health Centre
2150,FACILITY,2186,hdQ008KrubL,kn Leni Basic Health Centre
2151,FACILITY,2187,JIgMWBTBZQE,kn Tsaure Basic Health Centre
2152,FACILITY,2188,woqjAxn5UfP,kn Gala Health Post
2153,FACILITY,2189,wONpQCpDLYZ,kn Gani Health Centre
2154,FACILITY,2190,albjFGpM6Z8,kn Garfa Health Post
2155,FACILITY,2191,i6JdUg7RVTj,kn Gomo Basic Health Centre
2156,FACILITY,2192,jjqIzvGFfca,kn Kanawa Health Post
2157,FACILITY,2193,ntKABCrY7hv,kn Karofi Health Post 
2158,FACILITY,2194,UquTTEQ7X6s,kn Magami Basic Health Centre
2159,FACILITY,2195,MLQRB2bvdrE,kn Massu Basic Health Centre 
2160,FACILITY,2196,pgapxDAlnkB,kn Patricia Maternal and Child Health Centre 
2161,FACILITY,2197,dEjdDf8Eino,kn Rimi Basic Health Centre
2162,FACILITY,2198,LvdvcC12lrs,kn Rumo Health Post
2163,FACILITY,2199,efggNYhyDSf,kn Sitti Basic Health Centre
2164,FACILITY,2200,l7Zs0wx7syu,kn Sumaila General Hospital
2165,FACILITY,2201,SYbKtN7RGsD,kn Karfi Health Centre
2166,FACILITY,2202,Onx00U5fkSM,kn Kadawa Ciki Health Post
2167,FACILITY,2203,lKO56ACXrmO,kn Danfari Health Centre
2168,FACILITY,2204,Ym5CvKRlvlv,kn Danlasan Basic Health Clinic
2169,FACILITY,2205,saJlK82oecY,kn Gogel Basic Health Centre
2170,FACILITY,2206,vYUA9qMqNBL,kn Imawa Health Centre
2171,FACILITY,2207,HkYkhpUzkwf,kn Jemagu Health Post
2172,FACILITY,2208,GgTrkLwvUj4,kn Jigawa Health Post
2173,FACILITY,2209,tXV4Xx07xGG,kn Jumar Galadima Dispensary
2174,FACILITY,2210,J4BRVEPIwRk,kn Katarkawa Health Centre
2175,FACILITY,2211,AwiOSmPWeMu,kn Tnagar Dispensary
2176,FACILITY,2212,NnglnFknjJm,kn Tungar Gabas Health Centre
2177,FACILITY,2213,hzxW3xIq6Pp,kn Wambato Health Post
2178,FACILITY,2214,ppTlX6lnmbN,kn Warawa Primary Health Clinic
2179,FACILITY,2215,xbDVXe9p0qE,kn Yandalla Health Centre
2180,FACILITY,2216,CWosYVgwo5P,kn Yar Tofa Health Post (WRA)
2181,FACILITY,2217,tiRJ4kB5Wtt,la Adams Hospital
2182,FACILITY,2218,ybC4zlriRCS,la Broad Hospital
2183,FACILITY,2219,lNgQRF6j2AC,la Dopemu Primary Health Centre
2184,FACILITY,2220,el6mVQIJLjc,la Iloro Primary Health Centre
2185,FACILITY,2221,nVVWfmvfmG1,la Mobonike Hospital
2186,FACILITY,2222,rbwsePvChqI,la Odunbaku Primary Health Centre
2187,FACILITY,2223,woW1wyRapcc,la Olive Medicare Hospital
2188,FACILITY,2224,ibAEBuKQbx2,la Orile Agege General Hospital
2189,FACILITY,2226,wmPMNeZjrGQ,la Powerline Primary Health Centre
2190,FACILITY,2227,OcSQ72PihDC,la Promise Medical Centre
2191,FACILITY,2228,tOVvd8wLojK,la Sango Primary Health Centre
2192,FACILITY,2230,WIklxI8pMaQ,la Ajeromi General Hospital
2193,FACILITY,2231,u56kmRdXBrg,la Akere Primary Health Centre
2194,FACILITY,2232,nVzjZ8THw2b,la All Souls Hospital
2195,FACILITY,2233,OBJO8prze1k,la Amukoko Primary Health Centre
2196,FACILITY,2234,NUNfp3WscdG,la Dako Medical Centre Limited
2197,FACILITY,2235,d2V3qSqS59r,la Faleti Medical Centre
2198,FACILITY,2236,CzVnudXij1w,la Ibafon Primary Health Centre
2199,FACILITY,2237,Nb1gQYXdM13,la Layeni Primary Health Centre
2200,FACILITY,2238,yMcMZuAdvfX,la Natafod Consultants Hospital
2201,FACILITY,2239,vfOmbgkFeSc,la Oridili Primary Health Centre
2202,FACILITY,2240,yTAH8yAfNbA,la Saseun Hospital and Maternity
2203,FACILITY,2241,CiKOX4A0C09,la Shammah Specialist Hospital
2204,FACILITY,2242,tYVyywI8yPa,la St Theresa Hospital
2205,FACILITY,2243,rPs6mxcmbXH,la Tolu Medical Centre
2206,FACILITY,2244,sMSTctsjdNv,la Tolu Primary Health Centre
2207,FACILITY,2245,dGGgq3kXisO,la Ahamadiyya Muslim Hospital
2208,FACILITY,2246,hqUYfe4Uvfc,la Apapa General Hospital
2209,FACILITY,2247,l3wPUjGMG7v,la Apapa Specialist Hospital
2210,FACILITY,2248,zvT0DeSJWdj,la Iduna Specialist Hospital
2211,FACILITY,2249,jLSY4kZBWRC,la Ijora Primary Health Centre
2212,FACILITY,2250,AsyLdaaO5nz,la Jim Sam Hospital and Maternity
2213,FACILITY,2251,Oqe5FI7HeVH,la Olojowon Primary Health Centre
2214,FACILITY,2252,OOFmMvj1BYA,la Oluwole Primary Health Centre
2215,FACILITY,2253,pQhiAv2D6dy,la Sacred Heart Clinic
2216,FACILITY,2254,gpxeIl8xLLj,la Sari Primary Health Centre
2217,FACILITY,2255,jagIbtWAxiN,la A Harmony Hospital
2218,FACILITY,2256,ZroNkA1H7c5,la Access Hospital
2219,FACILITY,2257,Anyo6lLRaQx,la Ajara Primary Health Centre
2220,FACILITY,2258,UfcVslhGQ57,la Anthony Cardinal Okogie Maternity Hospital
2221,FACILITY,2259,xvtycy0Cm5T,la Apa Primary Health Centre
2222,FACILITY,2260,Wh0EsQ5kH3V,la AppleYard Hospital
2223,FACILITY,2261,kqndSLbvSDp,la Asheri Muri Clinic
2224,FACILITY,2262,brQchfqgKLW,la Badagry General Hospital
2225,FACILITY,2263,HVGqDtw5UJ9,la Farasime Primary Health Centre
2226,FACILITY,2264,eu0ieaiPYnY,la Great Phys Clinic
2227,FACILITY,2265,WokygsBq44J,la Igbogbele Primary Health Centre
2228,FACILITY,2266,fOtD29A935z,la Ilogbo Primary Health Centre
2229,FACILITY,2267,RGlJCteTczt,la Marina Primary Health Centre
2230,FACILITY,2268,Uz6OEOZMK9g,la Mogogbo Primary Health Centre
2231,FACILITY,2269,FhebkmaA8mc,la Mowo Primary Health Centre
2232,FACILITY,2270,BEXRH5MmYoS,la Pota Primary Health Centre
2233,FACILITY,2271,gluErAWbxKP,la Sacred Heart Catholic Clinic (Badagry)
2234,FACILITY,2272,yzD6PVw2XWe,la Sakpo Primary Health Centre
2235,FACILITY,2273,KnY0lc29J6O,la Salvation Army Clinic
2236,FACILITY,2274,ciK9W8u1igQ,la Seme Primary Health Centre
2237,FACILITY,2275,ksWiZ9iJJVZ,la Topo Primary Health Centre
2238,FACILITY,2276,GvKrTuDEBMC,la Humanity Family Foundation For Peace and Development
2239,FACILITY,2277,wkhMl1CQ6Vt,la Afrimed Specialist Hospital
2240,FACILITY,2278,XIGIbJb1goM,la Agboyi-Ketu Primary Health Centre
2241,FACILITY,2279,PZp5LulWYuU,la Ajegunle Primary Health Centre
2242,FACILITY,2280,HvE7bUMsR6h,la Alapere Primary Health Centre
2243,FACILITY,2281,rMOFhfzVY2f,la Ameso Specialist Hospital
2244,FACILITY,2282,jjbaEovxGHH,la Aniyun Hospital
2245,FACILITY,2283,GpoYy9EWSKj,la Folabi Medical Centre
2246,FACILITY,2284,zn6RhmM0RIL,la Gbagada General Hospital
2247,FACILITY,2285,WUg8rzjmLev,la Horeb Consult Hospital
2248,FACILITY,2286,yLdI45scNer,la Ikosi Primary Health Centre
2249,FACILITY,2287,AxPVnd2jtgl,la Isheri Primary Health Centre
2250,FACILITY,2288,zErQnEZnKvZ,la Jacon Davids Hospital
2251,FACILITY,2289,IgA3PP5OFpu,la Ketu Primary Health Centre
2252,FACILITY,2290,Ssr1MHL8Haa,la Maidan Primary Health Centre
2253,FACILITY,2291,AYsuEXQdcdw,la Med-In-Specialist Hospital
2254,FACILITY,2292,sKn6l0ztz1s,la Mende Primary Health Centre
2255,FACILITY,2293,yG4FsHUhuNT,la Ogudu Primary Health Centre
2256,FACILITY,2294,dexzRJVth4w,la Oworo Primary Health Centre
2257,FACILITY,2295,YBZZu3Zk0Zm,la The Word Bible Church Maternity Home
2258,FACILITY,2296,os13ZM3bmvj,la Agarawu Primary Health Centre
2259,FACILITY,2297,pvcZ9Q9ONN7,la Ajike Samsa Hospital
2260,FACILITY,2298,VhalHHYWfjQ,la Dumare Chest Clinic
2261,FACILITY,2300,DfJMFgD9zI6,la Hanoba Primary Health Centre
2262,FACILITY,2301,JnlAivhINXB,la Iga Idugaran Primary Health Centre
2263,FACILITY,2302,QggvOhDIfWC,la Lagos General Hospital
2264,FACILITY,2303,l4fxeRb1Myp,la Lagos Island Maternity Hospital
2265,FACILITY,2305,QuqRwRoApLU,la Oba Adeyinka Oyekan (Adenihi Adele) Primary Health Centre
2266,FACILITY,2306,ezkjCAMcpQj,la Olowogbowo Primary Health Centre
2267,FACILITY,2307,FE3dSUNID3X,la Omni Medical Centre
2268,FACILITY,2308,PoPWcuKXbX6,la Onikan Health Centre
2269,FACILITY,2309,iIxQGCC4xzU,la Sura Primary Health Centre
2270,FACILITY,2310,WnDi6mSrKvR,la Abule-Nla Primary Health Centre
2271,FACILITY,2311,iOb67C8NcrQ,la Alli-Dawodu Primary Health Centre
2272,FACILITY,2312,iFoVQPzFp0n,la Almat Medical Centre
2273,FACILITY,2313,mxl3nvQ3pO3,la Blissful Life for Youth Society of Nigeria
2274,FACILITY,2314,RJyfYtAsmJZ,la Federal Medical Centre
2275,FACILITY,2315,AkEeVfLt2Dy,la Harvey Road Comprehensive Health Centre
2276,FACILITY,2317,Q8m0fvHxum0,la JAKINS Ministry
2277,FACILITY,2318,iwRpYLsSKoy,la Lagos State Mainland Hospital
2278,FACILITY,2319,fXZe579wYlp,la Mainland Anglican Hospital
2279,FACILITY,2320,AvYpQYCeRe6,la Mount Sinai Hospital (Lagoa Mainland)
2280,FACILITY,2321,YIhzmwOGvFJ,la Oba Salami Primary Health Centre
2281,FACILITY,2322,XjYc9K3Gf3I,la Otto Primary Health Centre
2282,FACILITY,2324,XmersglVVso,la Simpson Primary Health Centre
2283,FACILITY,2326,WVGDEDoodoK,la Afromedia Primary Health Centre
2284,FACILITY,2327,jXfOcHVYYqS,la Al-Hayat Medial Centre
2285,FACILITY,2328,U4U5CcufZx6,la Elphy Hospital
2286,FACILITY,2329,O0mgbqeTM5D,la Elshaddai Hospital and Lab
2287,FACILITY,2330,YhnzHA6vCNR,la Era Mini Primary Health Centre
2288,FACILITY,2331,K2vmqbNGIV5,la Iba Primary Health Centre
2289,FACILITY,2332,paeI4oDZBcu,la Igbede Primary Health Centre
2290,FACILITY,2333,vva2fW5p6HH,la Ijagemo Primary Health Centre
2291,FACILITY,2334,WYPs0uF53zh,la Ijanikin Primary Health Centre
2292,FACILITY,2335,WwX9wSNkcZi,la Ijedodo Primary Health Centre
2293,FACILITY,2336,Gfzl2NS5tnI,la Imude Primary Health Centre
2294,FACILITY,2337,qVYB4v6peCy,la Irewe Primary Health Centre
2295,FACILITY,2338,TIxtjDdL5tf,la Isashi Primary Health Centre
2296,FACILITY,2339,eAYfDS8BjV1,la Ishagira Primary Health Centre
2297,FACILITY,2340,XQ3rLRS8piQ,la Kemberi Primary Health Centre
2298,FACILITY,2341,vuwq3svmm0q,la Ojo Primary Health Centre
2299,FACILITY,2342,KQRfV681MlW,la Okoko Primary Health Centre
2300,FACILITY,2344,L82pbyQh50H,la Redeemed Medial Centre
2301,FACILITY,2345,cQjuUY73GMe,la Shibiri Primary Health Centre
2302,FACILITY,2346,VYuemXCXCBy,la Bajulaiye Primary Health Centre
2303,FACILITY,2347,ZUQPpDD7t5J,la CMS Primary Health Centre
2304,FACILITY,2348,fisydTmh9WX,la Jon Ken Hospital
2305,FACILITY,2349,nqpuaXMA4Wl,la Ladilak Medical Centre
2306,FACILITY,2350,nDkEqyeyu3I,la Osuntuyi Medical Centre
2307,FACILITY,2351,dOnVEewqS3P,la R Jolad Hospital
2308,FACILITY,2352,TeJIQXuA53F,la We Care Hospital
2309,FACILITY,2354,aboT4K3AE4W,la Angel Hospital
2310,FACILITY,2355,Wfr3OETtB5h,la Anjorin Primary Health Centre
2311,FACILITY,2356,anyYVsNrtKj,la Baruwa Primary Health Centre
2312,FACILITY,2357,cbBEoeq3jWb,la Coker Aguda Primary Health Centre
2313,FACILITY,2358,qT8a5rnqvTO,la Duro-Oyedoyin Primary Health Centre
2314,FACILITY,2359,OqJI2ti6kWW,la Ejire Primary Health Centre
2315,FACILITY,2360,hWoyJEFP9i6,la First Faith Medical Centre
2316,FACILITY,2361,A4de9ZHiv8m,la Havana Specialist Hospital
2317,FACILITY,2362,uSWu3IMXC65,la Orile Primary Health Centre
2318,FACILITY,2363,nkLE9oUVoCV,la Randle General Hospital
2319,FACILITY,2364,m3Epn0UBo5N,la Salus Infirmorum Catholic Hospital
2320,FACILITY,2365,hrofR5DVknH,la Surulere Able God Hosital
2321,FACILITY,2366,o8rsF5MbOS6,la Surulere Mezonel Hospital
2322,FACILITY,2367,MYapHLwfKrN,la Surulere The Family Clinic
2323,FACILITY,2368,F5GRGF7OqIV,la Tree of Life Hospital
2324,FACILITY,2369,JPSdgSnVeqw,ri Abua General Hospital
2325,FACILITY,2370,gi42Nm6dwNP,ri Agada Model Primary Health Centre
2326,FACILITY,2371,F2xFpTTV73I,ri Aminigboko Cottage Hospital
2327,FACILITY,2372,J0a6kswoJD9,ri Anyu Model Primary Health Centre
2328,FACILITY,2373,taQYW2krc0U,ri Egbolom Health Centre
2329,FACILITY,2374,b00A2S3KK0D,ri Ogbema Model Primary Health Centre
2330,FACILITY,2375,GZ0gKhbSobh,ri Otagpha Health Centre
2331,FACILITY,2376,JQ0baWZWCFg,ri Ahoada Gbeye Clinic Annex
2332,FACILITY,2377,xSzWDV9q6vT,ri Ahoada General Hospital
2333,FACILITY,2378,OGFFIIffiVQ,ri Ahoada Model Primary Health Centre
2334,FACILITY,2379,IJ8vO9xK9Qq,ri Edeoha Primary Health Centre
2335,FACILITY,2380,U18vivNeJI4,ri Ihugbogo Model Primary Health Centre
2336,FACILITY,2382,es4D4IwVEiO,ri Odiabidi Primary Health Centre
2337,FACILITY,2383,q8OG9xsCB55,ri Odimudie Primary Health Centre
2338,FACILITY,2384,GVHAXV0qndf,ri Ula Upata Beulah Clinic
2339,FACILITY,2385,Fkuhd1X7i3c,ri Ula-Ukpata Model Primary Health Centre
2340,FACILITY,2386,bM5TYcAj4XN,ri Akininma Model Primary Health Centre
2341,FACILITY,2387,dBEsurW802f,ri Edagberi Cottage Hospital
2342,FACILITY,2388,esRAsJYSOjw,ri Ikodi Health Centre
2343,FACILITY,2389,vLb29N2ynR0,ri Ikodi-Engeni Model Primary Health Centre
2344,FACILITY,2390,uk9tTbaNcYv,ri Lengro Medical Centre
2345,FACILITY,2391,vmOEYrLScTw,ri Mbiama Primary Health Centre
2346,FACILITY,2392,PPZoR2tGVw6,ri Odioku Primary Health Centre
2347,FACILITY,2393,vCUkIS2Dska,ri Okarki Model Primary Health Centre
2348,FACILITY,2394,kk1gAPE7uR8,ri Okogbe Model Primary Health Centre
2349,FACILITY,2395,lcNanbzK30q,ri Ubeta Primary Health Centre
2350,FACILITY,2396,gG5KS3DcoAo,ri Ubio Primary Health Centre
2351,FACILITY,2397,iEDgEzot3LB,ri Udawu Health Centre
2352,FACILITY,2398,PuT5sKFB6HO,ri Abisa Comprehensive Health Centre
2353,FACILITY,2399,jXJffTKxXTu,ri Abonnema Comprehensive Health Centre
2354,FACILITY,2400,n36axqXK8aW,ri Abonnema General Hospital
2355,FACILITY,2401,ulyCfZ5PUNZ,ri Eleme Sangama Comprehensive Health Centre
2356,FACILITY,2402,WFxTjZ4WdqG,ri Idama Comprehensive Health Centre
2357,FACILITY,2403,qABqJFpygEz,ri Kula Comprehensive Health Centre
2358,FACILITY,2404,TTrCECvOB4g,ri Obonoma Model Primary Health Centre
2359,FACILITY,2405,KEfx5e5pKK7,ri Soku Cottage Hospital
2360,FACILITY,2406,YfiqDLrWYiL,ri Ajakaja Health Centre
2361,FACILITY,2407,oAvn3Ki01lD,ri Asarama Health Centre
2362,FACILITY,2408,UI6gO5MDgJP,ri Ataba Model Primary Health Centre
2363,FACILITY,2409,inCBJmF4JFt,ri Ebukuma Health Centre
2364,FACILITY,2410,dFsFbpv30Iq,ri Egbormung Health Centre
2365,FACILITY,2411,VJpteeqMUUl,ri Egwede Health Centre
2366,FACILITY,2412,iMNlzuKfXEj,ri Ekede Health Centre
2367,FACILITY,2413,vlE4I6quY2t,ri Engedem Health Centre
2368,FACILITY,2414,b636QyjNg6O,ri Ikuru town Health Centre
2369,FACILITY,2415,CO2V9phcziZ,ri Inyong-Orong Primary Health Centre
2370,FACILITY,2416,XuhcFD0UKuk,ri Isiodun Health Centre
2371,FACILITY,2417,UB51Butzr7a,ri Iwoama Health Centre
2372,FACILITY,2418,Xk6KqKm7I1X,ri Ngo General Hospital
2373,FACILITY,2419,JkF03nhlfFP,ri NGO Health Centre
2374,FACILITY,2420,BJrKCIOt4ay,ri Okorobile Health Centre
2375,FACILITY,2421,H23GZWyRJNM,ri Oyorokoto Health Centre
2376,FACILITY,2422,LSgdezSthEl,ri Unyeada Model Primary Health Centre
2377,FACILITY,2423,lnGeH8V26X3,ri Unyeagala Health Centre
2378,FACILITY,2424,ZYAnILVr8hO,ri Abalama Model Primary Health Centre
2379,FACILITY,2425,hNfDUCUydTq,ri Buguma General Hospital
2380,FACILITY,2426,gPYZy3Kfpf6,ri Buguma Model Primary Health Centre
2381,FACILITY,2427,wiebJozrFVz,ri Ido Model Primary Health Centre
2382,FACILITY,2428,QfTUe2vFyQH,ri Ifoko Health Centre
2383,FACILITY,2429,r0Xs6Wk1MfK,ri Krakrama Health Centre
2384,FACILITY,2430,I0Wf605tjZL,ri Sama Model Primary Health Centre
2385,FACILITY,2431,HhCtZv9yFJ5,ri Sangam Health Centre
2386,FACILITY,2432,g6NRweDjpp7,ri Tema Model Primary Health Centre
2387,FACILITY,2433,mYukrlJ69CB,ri Banigo Health Centre
2388,FACILITY,2434,sFu18vMdlcV,ri Bonny General Hospital
2389,FACILITY,2435,xbKDSUKUpKZ,ri Bonny Health Centre
2390,FACILITY,2436,rdSVDEqsVwc,ri Channel Clinic
2391,FACILITY,2437,Ouafk8cXgN2,ri Dema Abbey Model Primary Health Centre
2392,FACILITY,2438,LB3XFsjmswv,ri Finima Health Centre
2393,FACILITY,2439,io7CR9fOiUu,ri St. Charles Surgery
2394,FACILITY,2441,xoq2aNTMvmA,ri Bakana Primary Health Centre
2395,FACILITY,2442,vz1DXpj8hLh,ri Bille Primary Health Centre
2396,FACILITY,2443,qtDvX43LURH,ri Degema General Hospital
2397,FACILITY,2444,miZ1qqqio52,ri Degema Model Primary Health Centre
2398,FACILITY,2445,e2t30fu3vAw,ri Obuama Model Primary Health Centre
2399,FACILITY,2446,NXY6BoXQZxx,ri Oguru-Ama Primary Health Ceentre
2400,FACILITY,2447,iRAmuxfCqmA,ri Osokun Primary Health Centre
2401,FACILITY,2448,El6DOeu7ifr,ri Tombia Model Primary Health Centre
2402,FACILITY,2449,a0em8n4IWIp,ri Agbonchia Model Primary Health Centre
2403,FACILITY,2450,vlM6eGrC0f4,ri Dorkson Medical Clinic
2404,FACILITY,2451,SzZV4K7Gztd,ri Ebubu Model Primary Health Centre
2405,FACILITY,2452,YOewmyzC14D,ri Eteo Model Primary Health Centre
2406,FACILITY,2453,lzY4RSEi4XY,ri Nchia Health Centre
2407,FACILITY,2454,RBSccSYEnVd,ri Onne Model Primary Health Centre
2408,FACILITY,2455,fDMBrV8yYvC,ri Akpabu Model Primary Health Centre
2409,FACILITY,2456,yPnhje4TM30,ri Egbeda Primary Health Centre
2410,FACILITY,2457,ffgein47xUM,ri Emuoha General hospital
2411,FACILITY,2458,zTdDami38JO,ri Ibaa Model Primary Health Centre
2412,FACILITY,2459,NrldLPjmQNT,ri Ndele Model Primary Health Centre
2413,FACILITY,2460,VxxG4q6Sj8h,ri Oduoha Model Primary Health Centre
2414,FACILITY,2461,wftHmLIxJmY,ri Ogbakiri Model Primary Health Centre
2415,FACILITY,2462,Lk5ycqeSJne,ri Omudioga Health Centre
2416,FACILITY,2464,dy2gBDcGJc0,ri Rumuewhor Model Primary Health Centre
2417,FACILITY,2465,BGbwg8b1VqR,ri Rumuji Model Primary Health Centre
2418,FACILITY,2467,UeumgBMzImC,ri Afara Health Centre
2419,FACILITY,2468,Q7FwRpctu14,ri Chokocho Health Centre
2420,FACILITY,2469,iHodQZlsJHf,ri Chokota Health Centre
2421,FACILITY,2470,xjkkujzNSwz,ri Nihi Health Centre
2422,FACILITY,2471,A0RBjBifb7I,ri Obite Health Centre (Etche)
2423,FACILITY,2472,DVQBcv60WOl,ri Ozuzu Health Centre
2424,FACILITY,2473,ghlmu5TWG7R,ri Ulakwo Health Centre
2425,FACILITY,2474,eG9xlnuBwPg,ri Umuaturu Primary Health Centre
2426,FACILITY,2475,bMezJ1lKFai,ri Umuebule Cottage Hospital
2427,FACILITY,2476,Wm2ixVedWUQ,ri Barako Model Primary Health Centre
2428,FACILITY,2477,Y9bIu9Mdf4z,ri B-Dere Primary Health Centre
2429,FACILITY,2478,acLCulrwgxr,ri Biara Model Primary Health Centre
2430,FACILITY,2479,nCnSDOBi3ID,ri Dumkil Medical Centre
2431,FACILITY,2480,wJaC3oA17jz,ri K-Dere Primary Health Centre
2432,FACILITY,2481,AWZYL7psbDn,ri Nweol Model Primary Health Centre
2433,FACILITY,2482,YqiBKPDuIh9,ri Terrebor General Hospital
2434,FACILITY,2483,Z9CgrW7sh8j,ri Yeghe Model Primary Health Centre
2435,FACILITY,2484,E22605q44Z6,ri Adanta Model Primary Health Centre
2436,FACILITY,2485,FVX4BV9X6rf,ri Aluu Model Primary Health Centre
2437,FACILITY,2486,mmsFOYIUrEg,ri Elele Model Primary Health Centre
2438,FACILITY,2487,U55I0k8n0bb,ri Igwurutta Model Primary Health Centre
2439,FACILITY,2488,uB6eSvnAUy1,ri Ipo Model Primary Health Centre
2440,FACILITY,2489,aTMeg2Querw,ri Isiokpo General Hospital
2441,FACILITY,2490,F47ja8rbFy0,ri Mbodo Aluu Primary Health Centre
2442,FACILITY,2491,Fk8IIawQ63b,ri Omademe Model Primary Health Centre
2443,FACILITY,2492,HqwDi1gXzB7,ri Omagwa Health Centre
2444,FACILITY,2493,eIasr2Xxmjr,ri Omerelu Model Primary Health Centre
2445,FACILITY,2494,irKa3Ooi58M,ri Omunawa Primary Health Centre
2446,FACILITY,2495,HRyfQXfIr08,ri Ozuaha Model Primary Health Centre
2447,FACILITY,2496,R3wo354LTh8,ri Ubima General Hospital
2448,FACILITY,2497,MaD6ML2iP7h,ri Ubima Model Primary Health Centre
2449,FACILITY,2498,tfZTHx5o1Cz,ri Bane Model Primary Health Centre
2450,FACILITY,2499,wMnpt0vbgIz,ri Beeri Model Primary Health Centre
2451,FACILITY,2500,W4QQK1UMCbp,ri Bori Inadum Medical Centre
2452,FACILITY,2501,V7oXmZ8XUWl,ri Bori Primary Health Centre
2453,FACILITY,2502,DAwItlcKcic,ri Gwara Model Primary Health Centre
2454,FACILITY,2504,rsKqkkt8tQB,ri Kwawa Health Centre
2455,FACILITY,2505,uGxMrjtECn9,ri Luawii Model Primary Health Centre
2456,FACILITY,2506,ytoSUIVIf4s,ri Miracle Medical Centre
2457,FACILITY,2507,M04MUJTlQ33,ri Okwale Model Primary Health Centre
2458,FACILITY,2508,lLXDBum7Cc0,ri Opuoko Model Primary Health Centre
2459,FACILITY,2509,sUUqTk7h6VI,ri Pope John Paul Clinic
2460,FACILITY,2510,nm7mYz7ztbN,ri Taaba Model Primary Health Centre
2461,FACILITY,2511,X1G54RrsgzL,ri Wiyaakara Model Primary Health Centre
2462,FACILITY,2512,cFRQd7xVM7H,ri Bridgestone Hospital Rukpuku
2463,FACILITY,2513,ixhlUJXZQl3,ri Ebony Hospital Ltd Rumuola
2464,FACILITY,2514,i9BH6ZWSYAz,ri EL Joedam Hospital Mgbuoba
2465,FACILITY,2515,pGhBO8m3T95,ri Jose Vital Clinic Rumuokoro
2466,FACILITY,2516,DFIqxhjrUnD,ri Pamo Clinic and Hospital Rumuomasi
2467,FACILITY,2517,ffa4TQEKqoo,ri Prime Medical Rumuogba
2468,FACILITY,2518,bSUqgQFHTUq,ri Queens Clinic Rumuekukon
2469,FACILITY,2519,ixFyV8OOSMm,ri Samstel Clinic Rumuokokro
2470,FACILITY,2520,pBibegfbxDl,ri St. Elizabeth Specialist Clinic Rumuokwuta
2471,FACILITY,2521,z9qtFUE6ZYt,ri Vita Medical Centre Borokiri
2472,FACILITY,2523,NyZ328hbUiP,ri Amazing Grace Hospital
2473,FACILITY,2524,rGvzP3ihZ4b,ri Atinu Critical Care Hospital
2474,FACILITY,2525,m457iMFGhja,ri Bennod Clinic
2475,FACILITY,2526,Q56ZFQDRL5O,ri Bossom Hospital and Physiotherapy
2476,FACILITY,2527,fKjz5jJBSHU,ri Calvary Hospital
2477,FACILITY,2528,IFDjK44pJpa,ri Castle Clinic
2478,FACILITY,2529,fEsYh7FXcnO,ri Christmed Clinic
2479,FACILITY,2530,gEh8hLJVTEU,ri College of Health Technology Clinic
2480,FACILITY,2531,g8CBAhcpvWz,ri Dapel Hospital Ltd
2481,FACILITY,2532,VTSAayRs8bx,ri Defem Clinic
2482,FACILITY,2533,EH34Q7c89sT,ri Elelenwo FSP Health Centre
2483,FACILITY,2534,aGQSiyof3Km,ri Eli Johnson Specialist Hospital
2484,FACILITY,2535,fbNfHTRhEM2,ri Eliozu Model Primary Health Centre
